id,idade,genero,cor_raca_etnia,pcd,vive_no_brasil,estado_onde_mora,uf_onde_mora,regiao_onde_mora,regiao_de_origem,nivel_ensino,area_de_formacao,situacao_atual_de_trabalho,setor,gestor,cargo_como_gestor,cargo_atual,nivel_senioridade,faixa_salarial,anos_experiencia_na_area_dados,anos_experiencia_anterior_ti,linguagens_no_trabalho,linguagem_preferida,bancos_de_dados_no_trabalho,cloud_no_trabalho,cloud_preferida
km21mbfdru2v3nei5hr0ckm21m6dx907,39,Feminino,Preta,Não,TRUE,Bahia (BA),BA,Nordeste,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,Mais de 10 anos,SQL,Python,"Oracle, SQL SERVER",Servidores On Premise/Não utilizamos Cloud,Não sei opinar
klscu0ntjzio2ktxiklsc8gu68jbeuzp,23,Masculino,Parda,Não,TRUE,Sergipe (SE),SE,Nordeste,,Estudante de Graduação,Outras Engenharias,Estagiário,Finanças ou Bancos,FALSE,,Analista de Negócios/Business Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Visual Basic/VBA, Python, SQL",Python,"MySQL, SQL SERVER",Azure (Microsoft),Azure (Microsoft)
klbnkop3z28uudmj9klbnko69bx9krjw,23,Masculino,Parda,Não,TRUE,São Paulo (SP),SP,Sudeste,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Outra Opção,FALSE,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não utilizo nenhuma das linguagens listadas,Python,Microsoft Access,Amazon Web Services (AWS),Amazon Web Services (AWS)
kkk27tcpxzt6p89kkkqxrsfcrgiybnjl,24,Masculino,Parda,Não,TRUE,Alagoas (AL),AL,Nordeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Imobiliário/ Construção Civil,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,de 1 a 2 anos,"Python, SQL",Python,"S3, Databricks, PostgreSQL, Cassandra",Amazon Web Services (AWS),Amazon Web Services (AWS)
kk7t8aa03nw6t3xkqkk7t8lmbbr8wjk4,25,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Finanças ou Bancos,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,de 3 a 4 anos,"SQL, Python",R,Google BigQuery,Google Cloud (GCP),Não sei opinar
kk3ia5v8gg4sg203skk3iav4kcuvdbhl,42,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Setor Automotivo,FALSE,,Analista de Suporte/Analista Técnico,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Mais de 10 anos,"SQL, Visual Basic/VBA, Python",Python,Informix,IBM,Azure (Microsoft)
kk3bhdvxo48r6ovzfkk3bhyhwyu94j8c,27,Feminino,Parda,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Agronegócios,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"PostgreSQL, Google BigQuery, MySQL",Google Cloud (GCP),Google Cloud (GCP)
kjvshox9do6ahtreukjvshco9iwxwi5g,40,Feminino,Branca,Não,TRUE,Distrito Federal (DF),DF,Centro-oeste,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Servidor Público,Setor Público,FALSE,,Estatístico,Sênior,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, R",R,"PostgreSQL, Oracle",Servidores On Premise/Não utilizamos Cloud,Amazon Web Services (AWS)
kjfeyrmgjmecwratbkjfe5wzev1cvrw8,23,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Estudante de Graduação,Outras Engenharias,Estagiário,Área de Consultoria,FALSE,,Analytics Engineer,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"PostgreSQL, Snowflake, SQLite, Amazon Redshift, Google BigQuery, Microsoft Access, Databricks, MySQL","Amazon Web Services (AWS), Azure (Microsoft), Google Cloud (GCP), Oracle Cloud",Não sei opinar
kj1t8kja1p3o76n5vg1kj1t8k6vvehn1,24,Feminino,Parda,Não,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,,
kihw3x7d6kf03cong6zkihw30k7l9p72,25,Feminino,Parda,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Outra opção,Empregado (CLT),Varejo,FALSE,,Analista de Negócios/Business Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,de 1 a 2 anos,"SQL, Python",Python,"Amazon Athena, Amazon Redshift",Amazon Web Services (AWS),Amazon Web Services (AWS)
kihfwmvwk92ym3azjd1itkihfwrpfj7r,27,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,FALSE,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Python, SQL, JavaScript",Python,"SQL SERVER, Oracle, MongoDB",Cloud Própria,Google Cloud (GCP)
kidstw7abqg7d9k4pgig6zr1zge3p2iv,29,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Área de Consultoria,FALSE,,Outra Opção,Sênior,de R$ 3.001/mês a R$ 4.000/mês,de 7 a 10 anos,Menos de 1 ano,Não utilizo nenhuma das linguagens listadas,R,MySQL,Cloud Própria,Azure (Microsoft)
ki3bu7ck8ypww16e0xdki3b871jzjxj7,42,Masculino,Branca,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Mais de 10 anos,"SQL, Python, Java",Python,"S3, Redis, Oracle, Databricks",Amazon Web Services (AWS),Amazon Web Services (AWS)
kholzxmn9yq8qk1kholzx9bgljxxd3z7,30,Masculino,Branca,Não,FALSE,,,,,Pós-graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,,
khb5philva7dhj9szdodzkhb5phfm05h,26,Masculino,Parda,Não,TRUE,Espírito Santo (ES),ES,Sudeste,Nordeste,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Setor Alimentício,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Python, SQL",Python,"Snowflake, S3",Amazon Web Services (AWS),Amazon Web Services (AWS)
kh349zllo0gnd5895fkh349zfe8y5tbk,38,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,TRUE,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,de 3 a 4 anos,,,,,
kh1o533j24g376zp4orkh1o55hyku5j5,31,Feminino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Área de Consultoria,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano,"Python, SQL, Julia, Visual Basic/VBA",Python,Databricks,"Google Cloud (GCP), Azure (Microsoft), Amazon Web Services (AWS)",Azure (Microsoft)
kfzx5e8gcoiivsl42g7wkfzx5ea5sl5k,29,Masculino,Branca,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Mestrado,Outras Engenharias,Empregado (CLT),Setor Farmaceutico,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos,"Python, SQL, R",Python,Google BigQuery,Google Cloud (GCP),Google Cloud (GCP)
kfrr532yyrilswjkfrrxlyktf1axhtah,29,Masculino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Graduação/Bacharelado,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,,
kfrim64mksndilbt4ygkfrimoc4col25,27,Masculino,Branca,Não,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,,Pós-graduação,Outra opção,Freelancer,Educação,FALSE,,Professor,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não utilizo nenhuma das linguagens listadas,Python,Nenhum acima,"Google Cloud (GCP), Nenhuma das a",Não sei opinar
kfbyn806dgcclvj2unkfbyncikdcasqg,37,Feminino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Pós-graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,,
kfalzxv6rxw7fkuexr7kfalzx8tvrs0c,28,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,TRUE,Supervisor/Coordenador,,,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,de 1 a 2 anos,,,,,
kfa784syjhewf8379iqkofl0kfa784sy,39,Masculino,Branca,Não,TRUE,Espírito Santo (ES),ES,Sudeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Tecnologia/Fábrica de Software,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Mais de 10 anos,"SQL, Python, .NET, Java, Matlab, JavaScript, R",Python,"Oracle, PostgreSQL, MySQL, SQL SERVER",Servidores On Premise/Não utilizamos Cloud,Azure (Microsoft)
kf4go90lb51stf4lwffxqx4kf4go900a,30,Masculino,Preta,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, JavaScript",Python,"S3, MySQL, MongoDB",Amazon Web Services (AWS),Amazon Web Services (AWS)
kf1yxaiz4o5jb6dm2g4dkf1yxpjzce3l,25,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Mestrado,Outra opção,Empregado (CLT),Outra Opção,TRUE,Gerente/Head,,,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,de 1 a 2 anos,,,,,
kenisjifbxadsg63y7v9ckenisjapk8e,30,Masculino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,"Desempregado, buscando recolocação",,,,,,,,,,,,,
kefsz4tswjmv9btkefszemtpylgyh0cb,27,Masculino,Branca,Não,TRUE,Rio Grande do Norte (RN),RN,Nordeste,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Setor Público,FALSE,,Analista de Suporte/Analista Técnico,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, PHP",Python,"Oracle, PostgreSQL",Não possui,Não sei opinar
keadqmmg88u3ac76lkea3lidrukh04xj,32,Feminino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Finanças ou Bancos,TRUE,Gerente/Head,,,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,,,,,
kea6x4nmbfglfvznhjd3kea6x5skaicc,33,Masculino,Parda,Não,TRUE,Alagoas (AL),AL,Nordeste,,Doutorado ou Phd,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 3 a 4 anos,"Python, C/C++/C#, JavaScript",Python,PostgreSQL,Servidores On Premise/Não utilizamos Cloud,Google Cloud (GCP)
kdzdjndq3zw4dlg5vbvp63wyzkdzdjnr,28,Masculino,Parda,Não,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área de Consultoria,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,"SQL, Python",Python,Databricks,Azure (Microsoft),Não sei opinar
kdxqcj1uddo5038eww2hwpkdxqcji4cb,25,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,TRUE,Gerente/Head,,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,de 1 a 2 anos,,,,,
kdgukzk0p3257f3i5klexkdgukzk56xj,39,Masculino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,,
kd790r685e9568oxuoohrkd790riuk0y,30,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,de 1 a 2 anos,"SQL, Python",Python,"Google BigQuery, MySQL, SAP HANA, S3, PostgreSQL, SQL SERVER, MongoDB",Google Cloud (GCP),Google Cloud (GCP)
kd6m2rwqqz8dtzdsn64lj1kd6m2rw531,35,Masculino,Preta,Não,TRUE,Paraná (PR),PR,Sul,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empreendedor ou Empregado (CNPJ),Setor Farmaceutico,FALSE,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não utilizo nenhuma das linguagens listadas,Python,SAP HANA,Google Cloud (GCP),Google Cloud (GCP)
kcoq9ugwn4m6nd0payvkcoq9ajyl4l0w,23,Masculino,Branca,Não,TRUE,Pernambuco (PE),PE,Nordeste,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Telecomunicação,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Menos de 1 ano,"Python, SQL",Python,SAP HANA,Cloud Própria,Azure (Microsoft)
kbws85tmeoy4akbwoxiucjqorx8220ya,36,Masculino,Branca,Não,TRUE,Ceará (CE),CE,Nordeste,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Agronegócios,FALSE,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Menos de 1 ano,"SQL, Python",Python,"PostgreSQL, Databricks, S3",Amazon Web Services (AWS),Amazon Web Services (AWS)
kbky1be9mr4elqacqgdkbky1b8z9m010,24,Feminino,Branca,Não,TRUE,Ceará (CE),CE,Nordeste,,Estudante de Graduação,Outra opção,Somente Estudante (graduação),,,,,,,,,,,,,
kbgzbe70s04qg3dj750fiekbgzbefyb1,27,Masculino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Área de Consultoria,FALSE,,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,SQL,Python,"SAP HANA, SQL SERVER",Azure (Microsoft),Azure (Microsoft)
kbe1p4s6cacj1kbncez11qlorgbmnsdy,22,Masculino,Branca,Não,TRUE,Espírito Santo (ES),ES,Sudeste,,Prefiro não informar,,Empreendedor ou Empregado (CNPJ),Educação,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,de 5 a 6 anos,"SQL, Python, JavaScript",Python,"Microsoft Access, Databricks",Azure (Microsoft),Não sei opinar
kbaznaf8dw0zweq7dgob42ckbaznaf8u,40,Feminino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Outra opção,"Desempregado, buscando recolocação",,,,,,,,,,,,,
kb5j2umryh9gpq6za4kb5j2hfhni62jz,23,Masculino,Branca,Sim,TRUE,São Paulo (SP),SP,Sudeste,,Não tenho graduação formal,,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Indústria,TRUE,Team Leader/Tech Leader,,,Acima de R$ 40.001/mês,de 3 a 4 anos,Menos de 1 ano,,,,,
kb277ez5yl6j4asq2grkb2772z4scwuj,30,Masculino,Parda,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,,
kazld7q67lxx749dkazlnz02dehoo6fc,40,Feminino,Branca,Não,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Público,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Menos de 1 ano,SQL,Python,"Oracle, MySQL, PostgreSQL",Oracle Cloud,Amazon Web Services (AWS)
kavpef5206m71raskavpevlffnwnkhol,50,Masculino,Parda,Não,TRUE,Bahia (BA),BA,Nordeste,,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,,
kanovsfg2gmkvhika69ngbp97p3wwv7n,23,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Finanças ou Bancos,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,"SQL, .NET, Visual Basic/VBA",Python,SQL SERVER,"Azure (Microsoft), Servidores On Premise/Não utilizamos Cloud",Amazon Web Services (AWS)
kamzmrau7btzqv23lzzkamzmr5buk9q0,21,Masculino,Amarela,Não,TRUE,São Paulo (SP),SP,Sudeste,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,FALSE,,Analista de Suporte/Analista Técnico,Pleno,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,de 1 a 2 anos,"Python, SQL",Python,"Oracle, MySQL",Azure (Microsoft),Azure (Microsoft)
kajqw0t15eo9tbxpq5arkajqw0q6s6pi,26,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor de Energia,FALSE,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Python, SQL, R, JavaScript",Python,MySQL,Google Cloud (GCP),Não sei opinar
kai9ozh1mafh9h324qu6kai9ozkegwmf,22,Masculino,Branca,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Área da Saúde,TRUE,Supervisor/Coordenador,,,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,,,,,
kaa0qtj9abqwvrv3mpkaa0qase9tr7hb,33,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,TRUE,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,Mais de 10 anos,,,,,
k9uxqy1j2pqpdswk9ux0du7gij7b6cik,34,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Python,Python,"Databricks, Amazon Athena, S3, Elaticsearch",Amazon Web Services (AWS),Amazon Web Services (AWS)
k9qqk39ef3ylvz7k9qqku5j6ekxyv4vx,37,Masculino,Branca,Não,TRUE,Santa Catarina (SC),SC,Sul,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Marketing,TRUE,Diretor/VP,,,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,de 3 a 4 anos,,,,,
k9nf1ktpruuorfk976x8vo2ckj7cdo7v,28,Masculino,Parda,Não,TRUE,São Paulo (SP),SP,Sudeste,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Seguros ou Previdência,FALSE,,Engenheiro de Machine Learning/ML Engineer,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Menos de 1 ano,"SQL, Python",Python,Databricks,"Azure (Microsoft), Google Cloud (GCP)",Amazon Web Services (AWS)
k9l3pri87h2t1348rdqldk9l3oy6n1mi,31,Feminino,Preta,Não,TRUE,Ceará (CE),CE,Nordeste,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área de Consultoria,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 5 a 6 anos,"Python, SQL",Python,Databricks,Amazon Web Services (AWS),Amazon Web Services (AWS)
k9em8pu1shgolk9e00k2oh2hetmgfv00,24,Feminino,Amarela,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"PostgreSQL, Firebase",Amazon Web Services (AWS),Amazon Web Services (AWS)
